repo_url,n_stars,n_issues,n_pulls,n_commits,n_forks,checkstyle_url
https://github.com/aparo/opensearch-prometheus-exporter,42,11,1,446,17,https://github.com/aparo/opensearch-prometheus-exporter/blob/master/checkstyle.xml
https://github.com/drsjb80/JDNSS,42,6,0,548,26,https://github.com/drsjb80/JDNSS/blob/main/checkstyle.xml
https://github.com/strategicblue/parquet-floor,42,3,1,137,3,https://github.com/strategicblue/parquet-floor/blob/master/checkstyle.xml
https://github.com/sakurawald/fuji,42,6,0,2203,6,https://github.com/sakurawald/fuji/blob/dev/checkstyle.xml
https://github.com/BelongsH/RedBook,42,0,0,6,6,https://github.com/BelongsH/RedBook/blob/master/checkstyle.xml
https://github.com/vostok/hercules,42,4,4,2264,9,https://github.com/vostok/hercules/blob/master/checkstyle.xml
https://github.com/apache/opennlp-sandbox,42,6,6,649,33,https://github.com/apache/opennlp-sandbox/blob/master/checkstyle.xml
https://github.com/CourseOrchestra/2bass,42,12,10,311,16,https://github.com/CourseOrchestra/2bass/blob/dev/checkstyle.xml
https://github.com/grondag/clear-skies,42,11,1,96,4,https://github.com/grondag/clear-skies/blob/1.19/checkstyle.xml
https://github.com/Pante/elementary,42,11,9,847,6,https://github.com/Pante/elementary/blob/master/checkstyle.xml
https://github.com/Squarespace/template-compiler,41,1,0,1011,14,https://github.com/Squarespace/template-compiler/blob/main/checkstyle.xml
https://github.com/cmu-pasta/mu2,41,1,0,209,7,https://github.com/cmu-pasta/mu2/blob/main/checkstyle.xml
https://github.com/azarnovdaniil/java-net-course,41,3,3,35,66,https://github.com/azarnovdaniil/java-net-course/blob/main/checkstyle.xml
https://github.com/diging/citesphere,41,12,11,320,4,https://github.com/diging/citesphere/blob/develop/checkstyle.xml
https://github.com/InkApplications/android-preferences,41,2,0,43,3,https://github.com/InkApplications/android-preferences/blob/master/checkstyle.xml
https://github.com/oblac/jodd-util,41,2,0,66,9,https://github.com/oblac/jodd-util/blob/master/checkstyle.xml
https://github.com/graylog-labs/collector,40,28,1,365,16,https://github.com/graylog-labs/collector/blob/master/checkstyle.xml
https://github.com/phac-nml/irida,40,171,3,31656,31,https://github.com/phac-nml/irida/blob/development/checkstyle.xml
https://github.com/johnivo/job4j,40,10,10,264,41,https://github.com/johnivo/job4j/blob/master/checkstyle.xml
https://github.com/finos/legend-sdlc,40,34,22,1157,110,https://github.com/finos/legend-sdlc/blob/master/checkstyle.xml
https://github.com/javaoffers/briefest,40,9,0,814,4,https://github.com/javaoffers/briefest/blob/develop/checkstyle.xml
https://github.com/mini2Dx/miniscript,39,2,0,146,7,https://github.com/mini2Dx/miniscript/blob/master/checkstyle.xml
https://github.com/rodnansol/spring-configuration-property-documenter,39,15,3,62,7,https://github.com/rodnansol/spring-configuration-property-documenter/blob/master/checkstyle.xml
https://github.com/criteo/garmadon,39,9,4,378,34,https://github.com/criteo/garmadon/blob/master/checkstyle.xml
https://github.com/MyCoRe-Org/mycore,38,30,30,15004,13,https://github.com/MyCoRe-Org/mycore/blob/2024.06.x/checkstyle.xml
https://github.com/personinblack/black,38,2,0,99,3,https://github.com/personinblack/black/blob/master/checkstyle.xml
https://github.com/adorsys/xs2a-adapter,38,5,4,1385,25,https://github.com/adorsys/xs2a-adapter/blob/develop/checkstyle.xml
https://github.com/hashicorp/nomad-java-sdk,38,16,5,209,29,https://github.com/hashicorp/nomad-java-sdk/blob/main/checkstyle.xml
https://github.com/factcast/factcast,38,40,10,9014,19,https://github.com/factcast/factcast/blob/master/checkstyle.xml
https://github.com/matsim-scenarios/matsim-berlin,38,4,1,1723,140,https://github.com/matsim-scenarios/matsim-berlin/blob/main/checkstyle.xml
https://github.com/paritytrading/juncture,38,0,0,289,23,https://github.com/paritytrading/juncture/blob/main/checkstyle.xml
https://github.com/1C-Company/dt-example-plugins,38,2,2,46,16,https://github.com/1C-Company/dt-example-plugins/blob/master/checkstyle.xml
https://github.com/ayltai/spring-graalvm-native-plugin,37,4,0,299,8,https://github.com/ayltai/spring-graalvm-native-plugin/blob/master/checkstyle.xml
https://github.com/ricoapon/readable-regex,37,1,0,168,0,https://github.com/ricoapon/readable-regex/blob/master/checkstyle.xml
https://github.com/jenkinsci/google-oauth-plugin,37,24,6,331,56,https://github.com/jenkinsci/google-oauth-plugin/blob/develop/checkstyle.xml
https://github.com/ONLYOFFICE/onlyoffice-confluence,37,2,0,777,29,https://github.com/ONLYOFFICE/onlyoffice-confluence/blob/master/checkstyle.xml
https://github.com/DigitalMediaServer/DigitalMediaServer,37,38,15,7372,8,https://github.com/DigitalMediaServer/DigitalMediaServer/blob/master/checkstyle.xml
https://github.com/derjust/spring-data-dynamodb-examples,37,5,0,14,34,https://github.com/derjust/spring-data-dynamodb-examples/blob/master/checkstyle.xml
https://github.com/jenkinsci/google-kubernetes-engine-plugin,36,36,11,431,67,https://github.com/jenkinsci/google-kubernetes-engine-plugin/blob/develop/checkstyle.xml
https://github.com/tillias/microservice-catalog,36,19,0,256,17,https://github.com/tillias/microservice-catalog/blob/master/checkstyle.xml
https://github.com/usethesource/vallang,36,9,5,2701,13,https://github.com/usethesource/vallang/blob/main/checkstyle.xml
https://github.com/diennea/blobit,36,3,0,182,11,https://github.com/diennea/blobit/blob/master/checkstyle.xml
https://github.com/usgs/swarm,36,21,0,1637,16,https://github.com/usgs/swarm/blob/master/checkstyle.xml
https://github.com/InteractiveAdvertisingBureau/iabtcf-java,36,11,3,249,47,https://github.com/InteractiveAdvertisingBureau/iabtcf-java/blob/master/checkstyle.xml
https://github.com/capa-cloud/capa-bff,35,6,0,149,8,https://github.com/capa-cloud/capa-bff/blob/master/checkstyle.xml
https://github.com/CourseOrchestra/hurdy-gurdy,35,7,7,307,3,https://github.com/CourseOrchestra/hurdy-gurdy/blob/master/checkstyle.xml
https://github.com/ebourg/swingx,34,0,0,3857,21,https://github.com/ebourg/swingx/blob/master/checkstyle.xml
https://github.com/xing/xing-android-sdk,34,21,0,342,17,https://github.com/xing/xing-android-sdk/blob/master/checkstyle.xml
https://github.com/tdebatty/java-graphs,34,2,0,217,7,https://github.com/tdebatty/java-graphs/blob/master/checkstyle.xml
https://github.com/testdevlab/TestUI,34,10,0,401,9,https://github.com/testdevlab/TestUI/blob/master/checkstyle.xml
https://github.com/seart-group/java-tree-sitter,34,4,1,1623,4,https://github.com/seart-group/java-tree-sitter/blob/master/checkstyle.xml
https://github.com/FortnoxAB/reactive-wizard,33,13,7,1930,21,https://github.com/FortnoxAB/reactive-wizard/blob/master/checkstyle.xml
https://github.com/Azure/autorest.java,33,154,0,2004,82,https://github.com/Azure/autorest.java/blob/main/checkstyle.xml
https://github.com/boalang/compiler,33,46,6,2702,30,https://github.com/boalang/compiler/blob/master/checkstyle.xml
https://github.com/a11exe/job4j,33,16,16,364,42,https://github.com/a11exe/job4j/blob/master/checkstyle.xml
https://github.com/STAMP-project/botsing,32,18,0,870,17,https://github.com/STAMP-project/botsing/blob/master/checkstyle.xml
https://github.com/atlassian-labs/atlassian-slack-integration-server,32,33,3,381,26,https://github.com/atlassian-labs/atlassian-slack-integration-server/blob/master/checkstyle.xml
https://github.com/simonnorberg/klingar,32,0,0,56,7,https://github.com/simonnorberg/klingar/blob/master/checkstyle.xml
https://github.com/FabLabsMC/fiber,32,10,2,444,8,https://github.com/FabLabsMC/fiber/blob/master/checkstyle.xml
https://github.com/Ericsson/CodeCheckerEclipsePlugin,32,43,9,174,13,https://github.com/Ericsson/CodeCheckerEclipsePlugin/blob/master/checkstyle.xml
https://github.com/mwitkow/java-flagz,32,4,0,17,5,https://github.com/mwitkow/java-flagz/blob/master/checkstyle.xml
https://github.com/hsingh/java-shortuuid,32,1,0,10,7,https://github.com/hsingh/java-shortuuid/blob/master/checkstyle.xml
https://github.com/printingin3d/javascad,32,0,0,80,14,https://github.com/printingin3d/javascad/blob/master/checkstyle.xml
https://github.com/opencharles/charles,32,7,0,310,9,https://github.com/opencharles/charles/blob/master/checkstyle.xml
https://github.com/jenkinsci/google-storage-plugin,32,36,9,368,57,https://github.com/jenkinsci/google-storage-plugin/blob/develop/checkstyle.xml
https://github.com/alterorb/launcher,31,0,0,53,7,https://github.com/alterorb/launcher/blob/master/checkstyle.xml
https://github.com/anonl/nvlist,31,9,1,1273,1,https://github.com/anonl/nvlist/blob/master/checkstyle.xml
https://github.com/vorburger/ch.vorburger.exec,31,7,1,261,9,https://github.com/vorburger/ch.vorburger.exec/blob/main/checkstyle.xml
https://github.com/alessandrojp/android-easy-checkout,31,1,1,47,12,https://github.com/alessandrojp/android-easy-checkout/blob/master/checkstyle.xml
https://github.com/Ingenico-ePayments/connect-sdk-java,31,0,0,105,23,https://github.com/Ingenico-ePayments/connect-sdk-java/blob/master/checkstyle.xml
https://github.com/itesla/ipst,31,9,3,1065,19,https://github.com/itesla/ipst/blob/master/checkstyle.xml
https://github.com/ParameterizedBuilds/parameterized-builds,31,28,18,310,27,https://github.com/ParameterizedBuilds/parameterized-builds/blob/master/checkstyle.xml
https://github.com/apache/phoenix-tephra,31,6,6,419,51,https://github.com/apache/phoenix-tephra/blob/master/checkstyle.xml
https://github.com/illusivesoulworks/veinmining,31,16,2,160,16,https://github.com/illusivesoulworks/veinmining/blob/1.21.x/checkstyle.xml
https://github.com/peterbencze/serritor,31,5,3,289,15,https://github.com/peterbencze/serritor/blob/master/checkstyle.xml
https://github.com/Iterable/iterable-android-sdk,30,47,16,2037,29,https://github.com/Iterable/iterable-android-sdk/blob/master/checkstyle.xml
https://github.com/tokuhirom/tinyorm,30,12,3,405,13,https://github.com/tokuhirom/tinyorm/blob/master/checkstyle.xml
https://github.com/jaredpetersen/kafka-connect-arangodb,30,7,0,33,8,https://github.com/jaredpetersen/kafka-connect-arangodb/blob/master/checkstyle.xml
https://github.com/joblift/gitlab-panorama,30,4,1,42,3,https://github.com/joblift/gitlab-panorama/blob/master/checkstyle.xml
https://github.com/drasyl/drasyl,30,7,3,4612,3,https://github.com/drasyl/drasyl/blob/master/checkstyle.xml
https://github.com/macacajs/wd.java,30,9,3,273,36,https://github.com/macacajs/wd.java/blob/master/checkstyle.xml
https://github.com/FabricMC/fabric-meta,30,9,3,58,22,https://github.com/FabricMC/fabric-meta/blob/master/checkstyle.xml
https://github.com/jenkinsci/azure-ad-plugin,30,35,4,542,59,https://github.com/jenkinsci/azure-ad-plugin/blob/master/checkstyle.xml
https://github.com/DeepJavaUniverse/DJ-core,30,8,1,99,9,https://github.com/DeepJavaUniverse/DJ-core/blob/master/checkstyle.xml
https://github.com/MasterFlomaster1/JFXCrypto,30,5,5,261,17,https://github.com/MasterFlomaster1/JFXCrypto/blob/master/checkstyle.xml
https://github.com/sheinbergon/jna-aac-encoder,29,0,0,172,6,https://github.com/sheinbergon/jna-aac-encoder/blob/main/checkstyle.xml
https://github.com/oblac/jodd-mail,29,2,0,34,6,https://github.com/oblac/jodd-mail/blob/master/checkstyle.xml
https://github.com/flipkart-incubator/storm-mysql,29,0,0,58,15,https://github.com/flipkart-incubator/storm-mysql/blob/master/checkstyle.xml
https://github.com/TestingResearchIllinois/starts,29,16,7,253,37,https://github.com/TestingResearchIllinois/starts/blob/master/checkstyle.xml
https://github.com/Techcable/Event4J,29,9,0,26,6,https://github.com/Techcable/Event4J/blob/master/checkstyle.xml
https://github.com/seedstack/seed,29,15,0,719,22,https://github.com/seedstack/seed/blob/master/checkstyle.xml
https://github.com/ycyranqingjjs/bilibili-android-client-master-x2,29,1,0,2,8,https://github.com/ycyranqingjjs/bilibili-android-client-master-x2/blob/master/checkstyle.xml
https://github.com/PepperCode1/ConnectedTexturesMod-Fabric,29,12,1,46,19,https://github.com/PepperCode1/ConnectedTexturesMod-Fabric/blob/1.17/checkstyle.xml
https://github.com/oktadev/auth0-full-stack-java-example,29,1,1,71,19,https://github.com/oktadev/auth0-full-stack-java-example/blob/main/checkstyle.xml
https://github.com/stateIs0/interface21,29,0,0,787,21,https://github.com/stateIs0/interface21/blob/master/checkstyle.xml
https://github.com/RUB-NDS/OpenID-Attacker,29,13,4,17,23,https://github.com/RUB-NDS/OpenID-Attacker/blob/master/checkstyle.xml
https://github.com/RohanNagar/thunder,28,12,0,2300,7,https://github.com/RohanNagar/thunder/blob/master/checkstyle.xml
https://github.com/andredesousa/advanced-spring-scaffold,28,0,0,10,8,https://github.com/andredesousa/advanced-spring-scaffold/blob/main/checkstyle.xml
https://github.com/material-motion/physics-android,28,1,1,6,3,https://github.com/material-motion/physics-android/blob/develop/checkstyle.xml
https://github.com/theborakompanioni/ngtor,28,2,0,50,5,https://github.com/theborakompanioni/ngtor/blob/devel/checkstyle.xml
https://github.com/YehiaFarghaly/database-engine,28,9,9,386,19,https://github.com/YehiaFarghaly/database-engine/blob/main/checkstyle.xml
https://github.com/yile0906/opencron,28,0,0,1,15,https://github.com/yile0906/opencron/blob/master/checkstyle.xml
https://github.com/PreferredAI/cerebro,28,3,3,134,1,https://github.com/PreferredAI/cerebro/blob/master/checkstyle.xml
https://github.com/MarcinWieczorek/NovaGuilds,28,4,0,1472,16,https://github.com/MarcinWieczorek/NovaGuilds/blob/master/checkstyle.xml
https://github.com/codice/imaging-nitf,28,2,2,801,34,https://github.com/codice/imaging-nitf/blob/master/checkstyle.xml
https://github.com/adr/e-adr,28,11,5,103,7,https://github.com/adr/e-adr/blob/main/checkstyle.xml
https://github.com/self-xdsd/self-core,28,34,2,1600,12,https://github.com/self-xdsd/self-core/blob/master/checkstyle.xml
https://github.com/characterdog/share-my-number,28,10,1,36,7,https://github.com/characterdog/share-my-number/blob/master/checkstyle.xml
https://github.com/xpring-eng/xpring4j,27,0,0,484,19,https://github.com/xpring-eng/xpring4j/blob/master/checkstyle.xml
https://github.com/Blazemeter/CorrelationRecorder,27,19,9,87,14,https://github.com/Blazemeter/CorrelationRecorder/blob/master/checkstyle.xml
https://github.com/fabric8io/openshift-elasticsearch-plugin,27,5,0,360,21,https://github.com/fabric8io/openshift-elasticsearch-plugin/blob/master/checkstyle.xml
https://github.com/apache/nifi-maven,27,0,0,93,32,https://github.com/apache/nifi-maven/blob/main/checkstyle.xml
https://github.com/rafaeltoledo/okir,27,1,0,20,2,https://github.com/rafaeltoledo/okir/blob/master/checkstyle.xml
https://github.com/seedstack/business,27,9,0,310,21,https://github.com/seedstack/business/blob/master/checkstyle.xml
https://github.com/finos/rune-dsl,27,130,13,976,31,https://github.com/finos/rune-dsl/blob/main/checkstyle.xml
https://github.com/open-feature/java-sdk-contrib,27,22,15,963,44,https://github.com/open-feature/java-sdk-contrib/blob/main/checkstyle.xml
https://github.com/acr31/features-javac,27,3,0,162,12,https://github.com/acr31/features-javac/blob/master/checkstyle.xml
https://github.com/kiberohrannik/webflux-log,27,0,0,70,11,https://github.com/kiberohrannik/webflux-log/blob/master/checkstyle.xml
https://github.com/yongjhih/dagger2-sample,27,1,1,1072,5,https://github.com/yongjhih/dagger2-sample/blob/master/checkstyle.xml
https://github.com/grondag/frex,26,1,0,261,4,https://github.com/grondag/frex/blob/1.17/checkstyle.xml
https://github.com/BlueObelisk/oscar4,26,3,0,860,4,https://github.com/BlueObelisk/oscar4/blob/master/checkstyle.xml
https://github.com/ocadotechnology/Ocava,26,0,0,1721,8,https://github.com/ocadotechnology/Ocava/blob/master/checkstyle.xml
https://github.com/oblac/jodd-http,26,3,0,47,9,https://github.com/oblac/jodd-http/blob/master/checkstyle.xml
https://github.com/minad/chasm,26,0,0,18,0,https://github.com/minad/chasm/blob/master/checkstyle.xml
https://github.com/eleventigers/rxbus,26,3,0,54,6,https://github.com/eleventigers/rxbus/blob/develop/checkstyle.xml
https://github.com/snuspl/cruise,26,111,0,1470,2,https://github.com/snuspl/cruise/blob/master/checkstyle.xml
https://github.com/contentful/contentful-management.java,26,4,2,512,25,https://github.com/contentful/contentful-management.java/blob/master/checkstyle.xml
https://github.com/hosh-shell/hosh,26,24,10,1483,0,https://github.com/hosh-shell/hosh/blob/master/checkstyle.xml
https://github.com/sheinbergon/dremio-udf-gis,25,0,0,246,1,https://github.com/sheinbergon/dremio-udf-gis/blob/main/checkstyle.xml
https://github.com/MoeraOrg/moera-node,25,0,0,1924,2,https://github.com/MoeraOrg/moera-node/blob/master/checkstyle.xml
https://github.com/Azure-Samples/spring-chatgpt-sample,25,1,0,29,19,https://github.com/Azure-Samples/spring-chatgpt-sample/blob/main/checkstyle.xml
https://github.com/kollerlukas/TODOList-Android-App,25,4,2,56,9,https://github.com/kollerlukas/TODOList-Android-App/blob/master/checkstyle.xml
https://github.com/BroadbandForum/obbaa,25,14,7,57,12,https://github.com/BroadbandForum/obbaa/blob/master/checkstyle.xml
https://github.com/arvyy/islisp-truffle,25,3,0,247,2,https://github.com/arvyy/islisp-truffle/blob/master/checkstyle.xml
https://github.com/jitsi/jitsi-srtp,25,6,5,126,37,https://github.com/jitsi/jitsi-srtp/blob/master/checkstyle.xml
https://github.com/synthesized-io/tdk-tc,25,5,5,52,1,https://github.com/synthesized-io/tdk-tc/blob/master/checkstyle.xml
https://github.com/benchflow/benchflow,25,294,37,664,4,https://github.com/benchflow/benchflow/blob/devel/checkstyle.xml
https://github.com/opencharles/charles-rest,24,12,2,443,10,https://github.com/opencharles/charles-rest/blob/master/checkstyle.xml
https://github.com/Eluinhost/UHC,24,10,3,231,13,https://github.com/Eluinhost/UHC/blob/master/checkstyle.xml
https://github.com/eclipse-xpanse/xpanse,24,24,5,2125,20,https://github.com/eclipse-xpanse/xpanse/blob/main/checkstyle.xml
https://github.com/FHIR/Ucum-java,24,5,1,126,15,https://github.com/FHIR/Ucum-java/blob/master/checkstyle.xml
https://github.com/testmycode/tmc-intellij,24,38,2,534,12,https://github.com/testmycode/tmc-intellij/blob/master/checkstyle.xml
https://github.com/retz/retz,24,25,0,608,11,https://github.com/retz/retz/blob/master/checkstyle.xml
https://github.com/giulong/spectrum,24,2,0,1615,1,https://github.com/giulong/spectrum/blob/develop/checkstyle.xml
https://github.com/patrickfav/rocketchat-exporter,24,8,4,80,10,https://github.com/patrickfav/rocketchat-exporter/blob/main/checkstyle.xml
https://github.com/youngmonkeys/ezyfox,24,3,0,635,9,https://github.com/youngmonkeys/ezyfox/blob/master/checkstyle.xml
https://github.com/mapleqin/RoundedLayout,24,0,0,38,6,https://github.com/mapleqin/RoundedLayout/blob/master/checkstyle.xml
https://github.com/EpiCanard/GlobalMarketChest,24,6,0,538,20,https://github.com/EpiCanard/GlobalMarketChest/blob/master/checkstyle.xml
https://github.com/iotaledger/cliri,24,27,2,1925,8,https://github.com/iotaledger/cliri/blob/dev/checkstyle.xml
https://github.com/1C-Company/dt-project-checks,24,15,1,135,4,https://github.com/1C-Company/dt-project-checks/blob/master/checkstyle.xml
https://github.com/sputnikdev/bluetooth-manager-tinyb,23,4,1,101,7,https://github.com/sputnikdev/bluetooth-manager-tinyb/blob/master/checkstyle.xml
https://github.com/lovejjfg/Android-Arsenal,23,1,0,54,9,https://github.com/lovejjfg/Android-Arsenal/blob/master/checkstyle.xml
https://github.com/pragmatic-objects/oo-atom,23,32,17,318,2,https://github.com/pragmatic-objects/oo-atom/blob/master/checkstyle.xml
https://github.com/arteam/unitils,23,0,0,1486,17,https://github.com/arteam/unitils/blob/master/checkstyle.xml
https://github.com/matsim-org/matsim-episim-libs,23,4,4,3533,31,https://github.com/matsim-org/matsim-episim-libs/blob/develop/checkstyle.xml
https://github.com/tag-bio/umap-java,23,4,1,219,8,https://github.com/tag-bio/umap-java/blob/master/checkstyle.xml
https://github.com/macaca-sample/sample-java,23,6,0,30,24,https://github.com/macaca-sample/sample-java/blob/master/checkstyle.xml
https://github.com/DSC-SPIDAL/harp,23,9,4,900,25,https://github.com/DSC-SPIDAL/harp/blob/master/checkstyle.xml
https://github.com/AndroidKnife/Utils,23,0,0,33,5,https://github.com/AndroidKnife/Utils/blob/master/checkstyle.xml
https://github.com/vic7z/CovidVaccineNotifier,23,4,2,73,13,https://github.com/vic7z/CovidVaccineNotifier/blob/master/checkstyle.xml
https://github.com/sngular/pact-annotation-processor,23,9,1,57,1,https://github.com/sngular/pact-annotation-processor/blob/main/checkstyle.xml
https://github.com/jhipster/jhipster-sample-app-micronaut,23,10,10,427,8,https://github.com/jhipster/jhipster-sample-app-micronaut/blob/main/checkstyle.xml
https://github.com/sematext/sematext-agent-java,23,17,9,382,9,https://github.com/sematext/sematext-agent-java/blob/master/checkstyle.xml
https://github.com/descope/descope-java,23,4,3,132,1,https://github.com/descope/descope-java/blob/main/checkstyle.xml
https://github.com/SabreOSS/yare,23,5,0,86,16,https://github.com/SabreOSS/yare/blob/master/checkstyle.xml
https://github.com/saucelabs/sauce_bindings,23,89,22,979,16,https://github.com/saucelabs/sauce_bindings/blob/main/checkstyle.xml
https://github.com/APISENSE/embed-influxDB,22,1,0,49,12,https://github.com/APISENSE/embed-influxDB/blob/develop/checkstyle.xml
https://github.com/NebelNidas/yt-re,22,1,0,296,3,https://github.com/NebelNidas/yt-re/blob/18.18.39/checkstyle.xml
https://github.com/IBM/cloudant-java-sdk,22,0,0,581,15,https://github.com/IBM/cloudant-java-sdk/blob/main/checkstyle.xml
https://github.com/snuspl/nemo,22,0,0,328,6,https://github.com/snuspl/nemo/blob/master/checkstyle.xml
https://github.com/department-of-veterans-affairs/Leo,22,7,5,150,6,https://github.com/department-of-veterans-affairs/Leo/blob/master/checkstyle.xml
https://github.com/quarkus-qe/beefy-scenarios,22,0,0,909,21,https://github.com/quarkus-qe/beefy-scenarios/blob/main/checkstyle.xml
https://github.com/lizhangqu/PriorityOkHttp,22,8,7,4,6,https://github.com/lizhangqu/PriorityOkHttp/blob/master/checkstyle.xml
https://github.com/MCPHackers/LaunchWrapper,22,1,0,86,3,https://github.com/MCPHackers/LaunchWrapper/blob/main/checkstyle.xml
https://github.com/jsdelivr/plugin-intellij,22,4,0,35,5,https://github.com/jsdelivr/plugin-intellij/blob/master/checkstyle.xml
https://github.com/begcode/begcode-admin,22,1,0,62,8,https://github.com/begcode/begcode-admin/blob/main/checkstyle.xml
https://github.com/ita-social-projects/TeachUA,22,622,2,2048,10,https://github.com/ita-social-projects/TeachUA/blob/rest/checkstyle.xml
https://github.com/Proximyst/ban,21,4,0,163,5,https://github.com/Proximyst/ban/blob/main/checkstyle.xml
https://github.com/rhdhorchestrator/parodos,21,2,2,1114,26,https://github.com/rhdhorchestrator/parodos/blob/main/checkstyle.xml
https://github.com/apache/incubator-hugegraph-tools,21,10,1,76,28,https://github.com/apache/incubator-hugegraph-tools/blob/master/checkstyle.xml
https://github.com/brandtg/stl-java,21,5,0,86,17,https://github.com/brandtg/stl-java/blob/master/checkstyle.xml
https://github.com/lafaspot/ja3_4java,21,1,0,27,12,https://github.com/lafaspot/ja3_4java/blob/master/checkstyle.xml
https://github.com/offbynull/kademlia,21,0,0,184,5,https://github.com/offbynull/kademlia/blob/master/checkstyle.xml
https://github.com/apache/logging-log4j-audit,21,6,6,276,12,https://github.com/apache/logging-log4j-audit/blob/master/checkstyle.xml
https://github.com/ErnestMing/JavaDesignPartternImpl,21,0,0,1322,18,https://github.com/ErnestMing/JavaDesignPartternImpl/blob/master/checkstyle.xml
https://github.com/macaca-sample/macaca-java-biz-framework,21,1,0,103,15,https://github.com/macaca-sample/macaca-java-biz-framework/blob/master/checkstyle.xml
https://github.com/SilverThings/SilverWare,21,18,1,255,11,https://github.com/SilverThings/SilverWare/blob/devel/checkstyle.xml
https://github.com/segment-boneyard/backo-java,21,2,0,5,3,https://github.com/segment-boneyard/backo-java/blob/master/checkstyle.xml
https://github.com/tradier/dropwizard-raven,21,2,2,79,22,https://github.com/tradier/dropwizard-raven/blob/master/checkstyle.xml
https://github.com/ivnik/telnet-groovysh,21,0,0,7,5,https://github.com/ivnik/telnet-groovysh/blob/master/checkstyle.xml
https://github.com/adorsys/keystore-management,20,1,1,200,11,https://github.com/adorsys/keystore-management/blob/develop/checkstyle.xml
https://github.com/illyasviel/elide-spring-boot,20,7,2,47,10,https://github.com/illyasviel/elide-spring-boot/blob/master/checkstyle.xml
https://github.com/wildfly-extras/creaper,20,28,3,349,31,https://github.com/wildfly-extras/creaper/blob/main/checkstyle.xml
https://github.com/ib-ai/IB.ai,20,6,5,918,17,https://github.com/ib-ai/IB.ai/blob/master/checkstyle.xml
https://github.com/derklaro/mc-protocol,20,9,8,47,1,https://github.com/derklaro/mc-protocol/blob/main/checkstyle.xml
https://github.com/picturesafe/picturesafe-search,20,5,5,331,6,https://github.com/picturesafe/picturesafe-search/blob/master/checkstyle.xml
https://github.com/adriangl/OverlayHelper,20,0,0,10,8,https://github.com/adriangl/OverlayHelper/blob/master/checkstyle.xml
https://github.com/dannwebster/experiment4j,20,11,3,56,3,https://github.com/dannwebster/experiment4j/blob/master/checkstyle.xml
https://github.com/f2prateek/bundler,20,0,0,23,1,https://github.com/f2prateek/bundler/blob/master/checkstyle.xml
https://github.com/vram-guild/json-model-extensions,20,4,1,264,7,https://github.com/vram-guild/json-model-extensions/blob/1.19/checkstyle.xml
https://github.com/RockManJoe64/swingx,20,0,0,3930,18,https://github.com/RockManJoe64/swingx/blob/master/checkstyle.xml
https://github.com/maxmind/minfraud-api-java,20,0,0,1224,8,https://github.com/maxmind/minfraud-api-java/blob/main/checkstyle.xml
https://github.com/Archistar/archistar-bft,20,0,0,19,3,https://github.com/Archistar/archistar-bft/blob/master/checkstyle.xml
https://github.com/ONLYOFFICE/docs-integration-sdk-java,20,0,0,212,5,https://github.com/ONLYOFFICE/docs-integration-sdk-java/blob/main/checkstyle.xml
https://github.com/jitsi/jitsi-utils,20,1,0,165,37,https://github.com/jitsi/jitsi-utils/blob/master/checkstyle.xml
https://github.com/O2-Czech-Republic/proxima-platform,20,47,1,2513,7,https://github.com/O2-Czech-Republic/proxima-platform/blob/master/checkstyle.xml
https://github.com/Squarespace/less-compiler,19,3,0,485,9,https://github.com/Squarespace/less-compiler/blob/main/checkstyle.xml
https://github.com/zoomtech2021/api-gateway,19,0,0,11,15,https://github.com/zoomtech2021/api-gateway/blob/master/checkstyle.xml
https://github.com/AnshulBansal/Android-Pulley-Menu,19,2,0,18,5,https://github.com/AnshulBansal/Android-Pulley-Menu/blob/master/checkstyle.xml
https://github.com/Slaynash/Lumbot,19,1,0,1891,7,https://github.com/Slaynash/Lumbot/blob/main/checkstyle.xml
https://github.com/illusivesoulworks/diet,19,49,2,217,16,https://github.com/illusivesoulworks/diet/blob/1.20.x/checkstyle.xml
https://github.com/acromusashi/acromusashi-stream-ml,19,0,0,46,3,https://github.com/acromusashi/acromusashi-stream-ml/blob/master/checkstyle.xml
https://github.com/oVirt/ovirt-engine-api-model,19,5,2,1446,32,https://github.com/oVirt/ovirt-engine-api-model/blob/master/checkstyle.xml
https://github.com/interledger4j/ilpv4-connector,19,99,5,387,10,https://github.com/interledger4j/ilpv4-connector/blob/master/checkstyle.xml
https://github.com/applivery/applivery-android-sdk,19,6,0,415,14,https://github.com/applivery/applivery-android-sdk/blob/master/checkstyle.xml
https://github.com/jenkinsci/azure-container-agents-plugin,19,25,7,367,26,https://github.com/jenkinsci/azure-container-agents-plugin/blob/master/checkstyle.xml
https://github.com/thulab/iotdb,19,121,4,1271,0,https://github.com/thulab/iotdb/blob/master/checkstyle.xml
https://github.com/guardtime/ksi-java-sdk,19,1,1,1429,3,https://github.com/guardtime/ksi-java-sdk/blob/master/checkstyle.xml
https://github.com/Diptonil/raging-coffee,19,11,0,113,4,https://github.com/Diptonil/raging-coffee/blob/main/checkstyle.xml
https://github.com/zDevelopers/QuartzLib,19,17,5,348,27,https://github.com/zDevelopers/QuartzLib/blob/master/checkstyle.xml
https://github.com/baidu/highflip,19,5,4,147,6,https://github.com/baidu/highflip/blob/master/checkstyle.xml
